"","rid","mean","lower","upper","auth1","auth2","auth3","auth4","authoritarianism","sdo","married","college","income","christian","post_call","uncertainty","waterFish","envHabitat","envWater","envPollution","envTemp","waterDams","waterConservation","publicConservation","immUndocumented","immSeparation","immAsylum","immBirthright","immTech","immResources","police","gunHome","concealCarry","background","registry","rwm","trump_vote","state_residence","state_insult","state_common","state_interest","state_we","state_partme","state_proud","state_identity_identity_strength","latino","black","other","white","recount","electionFraud","rr","moral_individualism","individualism","ideology","gender","party3","caseid","age","gen","authScaled"
"2223",1258760067,1.20264779755775,-0.19246367319926,2.63391811660179,1,1,1,1,1,0.25,0,0,0,0,0,0,1,1,1,2,1,3,3,"extraction",3,3,3,3,NA,NA,3,1,3,3,3,0,1,"Arizona",3,4,3,3,3,3,"Arizona",1,0,0,0,3,3,0.5,0.5625,0.5,3,"Male",3,1258760067,39,"Millenial",0.96796265543959
"2224",1258771885,-1.00294457464063,-2.49335033071293,0.388781443812818,0,0,0,0,0,0.4375,1,1,1,1,0,0,1,4,2,1,1,4,4,"extraction",3,3,5,5,5,NA,4,1,4,4,5,0,1,"Nevada",3,4,1,3,3,4,"Nevada",0,0,0,1,4,2,0.75,0.5,0.9,4,"Male",2,1258771885,37,"Millenial",0.0185950559744091
"2225",1258772359,0.139970905732752,-1.27530800475443,1.57767493166062,0,1,0,1,0.5,0.25,1,0,0,1,0,0,2,3,3,3,3,5,5,"recreation",1,1,1,1,NA,NA,5,0,1,1,1,0,NA,"Nevada",1,2,3,3,2,3,"Nevada",1,0,0,0,5,5,0.25,0.6875,0.65,NA,"Female",NA,1258772359,40,"Gen X",0.510547666833402
"2226",1258777439,1.25126151921716,-0.263096751683258,2.78486477042853,1,1,1,1,1,0.25,1,0,1,1,0,0,2,1,1,1,1,5,4,"extraction",2,5,5,5,NA,NA,5,1,5,1,1,0,1,"New Mexico",1,5,5,5,5,5,"Texas",1,0,0,0,4,5,1,0.9375,1,5,"Female",3,1258777439,77,"Boomer",0.988887778692018
"2227",1258808225,0.124100231841243,-1.25889675008856,1.6040917666773,1,0,1,0,0.5,0.5625,0,1,0,0,0,0,4,4,3,4,4,5,4,"protection",1,1,3,1,NA,3,2,0,2,1,2,0,0,"Colorado",4,3,2,4,4,5,"Colorado",0,0,1,0,4,5,0.625,0.625,0.6,3,"Female",NA,1258808225,43,"Gen X",0.503716348515385
"2228",1258845477,1.24161276840201,-0.118329445588277,2.64320020349742,1,1,1,1,1,0.5625,0,0,0,0,0,0,4,4,4,4,3,2,3,"extraction",4,1,1,1,NA,3,5,1,5,1,1,0,0,"Arizona",5,5,1,2,4,3,"Arizona",0,0,0,1,2,4,0.8125,0.625,0.45,5,"Female",1,1258845477,35,"Millenial",0.98473460355654
"2229",1258853733,-0.408186252976323,-1.87418820739563,0.984449192056516,1,0,0,0,0.25,0.4375,1,0,0,1,0,0,2,4,4,2,3,4,4,"protection",2,3,5,3,NA,3,4,0,3,3,2,0,1,"New Mexico",4,5,2,4,4,5,"Colorado",1,0,0,0,4,4,0.5625,0.5,0.7,5,"Male",1,1258853733,71,"Boomer",0.274600783604662
"2230",1258871429,-0.425490069496595,-1.87440776255521,0.980831586276037,1,0,0,0,0.25,0.5,1,1,0,1,0,0,2,2,2,2,2,3,3,"renewable",2,2,3,4,NA,NA,4,1,3,2,3,0,NA,"New Mexico",2,4,2,4,3,3,"New Mexico",1,0,0,0,4,1,0.625,0.8125,0.65,4,"Female",3,1258871429,34,"Millenial",0.267152588299623
"2231",1258872875,-1.02807626655544,-2.69188880329887,0.525948681573251,0,0,0,0,0,0.4375,0,1,0,1,0,0,3,3,2,4,2,4,4,"renewable",2,4,4,2,NA,2,3,1,4,2,2,0,NA,"New Mexico",5,5,2,4,5,5,"New Mexico",1,0,0,0,4,4,0.5,0.6875,0.4,2,"Male",2,1258872875,28,"Millenial",0.007777456891092
"2232",1258889765,-0.428878255951017,-1.87072454122427,1.00576815554769,1,0,0,0,0.25,0.5,0,0,0,0,0,0,4,4,3,4,3,5,5,"extraction",1,1,5,1,5,NA,5,1,1,1,1,0,1,"New Mexico",4,4,4,4,5,5,"New Mexico",1,0,0,0,5,5,0.5,0.875,0.4,NA,"Male",NA,1258889765,41,"Gen X",0.265694188968305
"2233",1258902955,-1.01779176581204,-2.69438653729765,0.551283114548625,0,0,0,0,0,0.0625,1,1,1,1,0,0,2,2,3,3,3,5,5,"protection",1,1,1,1,NA,NA,4,1,3,1,1,0,0,"Utah",2,4,4,3,2,2,"Utah",0,0,1,0,4,2,0,1,0,3,"Female",2,1258902955,28,"Millenial",0.01220428204044
"2234",1258911083,1.23689972381632,-0.25199822740708,2.87460910763178,1,1,1,1,1,0.75,0,0,1,0,0,0,1,2,4,1,1,5,4,"extraction",2,4,4,4,5,NA,4,1,5,4,5,0,1,"New Mexico",2,2,3,4,4,2,"Texas",0,0,1,0,3,5,1,0.5,0.7,3,"Female",2,1258911083,38,"Millenial",0.982705936845098
"2235",1258918411,-1.0127919792869,-2.68555718503009,0.564834890568921,0,0,0,0,0,0,1,0,0,1,0,0,2,2,3,3,3,5,4,"renewable",1,1,1,1,1,NA,2,0,1,1,1,0,0,"Utah",2,1,3,1,2,2,"Utah",1,0,0,0,4,5,0,0.8125,0.4,1,"Female",1,1258918411,23,"Millenial",0.0143563729666871
"2236",1258924235,1.2378121453811,-0.229882065538835,2.78336065043446,1,1,1,1,1,0.25,0,1,0,1,0,0,4,4,4,4,4,5,5,"renewable",1,1,2,1,NA,1,4,0,1,1,1,0,0,"Arizona",3,3,3,3,3,5,"Arizona",1,0,0,0,5,3,0.25,0.5,0.45,2,"Female",1,1258924235,35,"Millenial",0.983098676447197
"2237",1258939867,0.666658068921951,-0.76605102798033,2.08752820079297,1,1,0,1,0.75,0.1875,0,1,1,1,0,0,4,2,4,4,4,1,1,"protection",1,1,2,1,NA,NA,3,0,3,1,1,0,0,"Arizona",3,3,3,3,3,3,"Arizona",1,0,0,0,5,5,0.4375,0.5625,0.75,NA,"Female",2,1258939867,20,"Millenial",0.73725307898881
"2238",1258962233,-0.419013110005146,-1.8664648928659,0.958463467403138,0,0,1,0,0.25,0.25,0,0,0,1,0,0,1,3,4,1,3,5,2,"extraction",5,5,4,3,NA,NA,4,0,5,4,5,1,1,"New Mexico",3,2,2,5,5,1,"New Mexico",0,0,1,0,3,5,1,0.5,0.95,5,"Female",2,1258962233,53,"Gen X",0.269940508480042
"2239",1258996003,-0.991510395052189,-2.55807534223676,0.471230157108017,0,0,0,0,0,0.1875,0,0,0,0,0,0,3,2,4,3,3,4,5,"renewable",1,1,1,1,1,NA,3,0,1,1,1,0,0,"Nevada",4,3,3,3,2,3,"Nevada",1,0,0,0,4,2,0.125,1,0.15,2,"Female",1,1258996003,63,"Boomer",0.0235167449340551
"2240",1259017407,-0.419162079373872,-1.97820616804419,1.05587773815077,0,0,0,1,0.25,0.5,1,0,0,1,0,0,2,2,3,4,4,3,4,"renewable",1,2,5,3,NA,1,3,0,3,3,4,0,0,"Arizona",3,2,3,1,5,5,"Arizona",1,0,0,0,3,5,0.4375,0.875,0.5,3,"Male",1,1259017407,32,"Millenial",0.269876386617017
"2241",1259025317,1.23927823551128,-0.288229069160397,2.8314946361406,1,1,1,1,1,0.25,0,0,0,1,0,0,1,1,1,1,1,3,3,"recreation",3,1,3,3,3,NA,3,1,5,1,1,0,NA,"Utah",3,4,2,3,5,4,"Utah",0,0,0,1,3,1,0.875,0.9375,0.35,NA,"Female",3,1259025317,40,"Gen X",0.98372973524348
"2242",1259025495,0.674281047875257,-0.721175802163993,2.06936034994401,1,1,0,1,0.75,0.25,1,1,0,1,0,0,3,4,4,3,3,4,4,"renewable",4,1,4,2,1,NA,3,1,4,2,3,0,0,"Arizona",3,3,3,4,3,4,"Arizona",0,1,0,0,4,2,0.0625,0.5,0.45,4,"Male",1,1259025495,60,"Boomer",0.740534287847209
"2243",1259025547,-0.432620336774353,-1.95370250869574,1.00889577562292,1,0,0,0,0.25,0.5625,0,0,0,1,0,0,4,4,4,3,1,4,3,"protection",5,3,1,1,NA,NA,3,0,5,2,4,0,1,"Colorado",4,4,5,4,2,5,"Colorado",1,0,0,0,5,5,0.875,0.8125,0.55,4,"Male",3,1259025547,41,"Gen X",0.264083460561263
"2244",1259040841,0.145485919659765,-1.28059474028878,1.46579400578202,1,0,0,1,0.5,0,1,0,0,1,0,0,1,2,3,3,1,5,2,"recreation",2,1,5,5,NA,NA,3,NA,4,2,5,0,1,"New Mexico",3,4,3,5,5,4,"New Mexico",0,0,0,1,4,5,1,0.5,0.6,5,"Male",3,1259040841,52,"Gen X",0.512921530471535
"2245",1259046285,0.684914492004691,-0.861672299368223,2.23443956986883,1,0,1,1,0.75,0,0,0,0,0,0,0,4,4,4,4,4,5,5,"renewable",2,1,5,3,5,NA,2,0,1,1,3,0,NA,"New Mexico",5,1,1,4,5,5,"New Mexico",1,0,0,0,5,5,0.25,0.5625,0.85,3,"Female",NA,1259046285,19,"Millenial",0.745111310988228
"2246",1259047219,-0.420748632000468,-1.90090208180271,1.03295960799922,0,1,0,0,0.25,0.1875,1,1,0,1,0,0,2,2,2,2,1,4,2,"protection",3,2,3,3,NA,3,4,0,3,3,4,0,1,"Colorado",3,3,3,4,4,4,"Colorado",1,0,0,0,3,4,0.4375,0.3125,0.6,4,"Male",3,1259047219,29,"Millenial",0.26919347635784
"2247",1259056601,0.69174531412384,-0.886368858143853,2.2358814271063,1,1,0,1,0.75,0.5,0,0,1,1,0,0,4,4,4,4,4,5,3,"renewable",3,1,3,4,NA,NA,3,1,2,1,3,0,0,"New Mexico",4,5,3,4,4,4,"New Mexico",1,0,0,0,4,3,0.25,0.625,0.45,3,"Female",1,1259056601,39,"Millenial",0.748051546581792
"2248",1259057697,0.135932190817933,-1.25975674108523,1.57184352064118,1,0,0,1,0.5,0,1,0,0,1,0,0,4,4,4,4,4,5,5,"protection",1,1,2,2,1,NA,4,0,1,1,1,0,0,"Colorado",4,4,4,5,4,5,"Colorado",1,0,0,0,5,5,0.5625,0.8125,1,2,"Female",1,1259057697,37,"Millenial",0.508809256267634
"2249",1259057699,-0.992530287502878,-2.5531183717179,0.535940381733445,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,4,5,3,"renewable",1,1,1,1,1,NA,3,0,1,1,1,0,0,"Colorado",2,4,2,2,1,3,"Colorado",0,0,0,1,3,5,0,0.5,0.45,2,"Male",1,1259057699,39,"Millenial",0.0230777459332295
"2250",1259066949,1.23780841093283,-0.259173005939887,2.77505488011553,1,1,1,1,1,0.25,1,0,1,1,0,0,3,3,4,4,4,5,5,"renewable",2,1,3,5,NA,1,2,0,1,1,1,0,0,"New Mexico",2,3,4,2,3,4,"New Mexico",1,0,0,0,5,2,0.5,0.25,0.4,3,"Male",1,1259066949,62,"Boomer",0.98309706900412
"2251",1259102413,0.663595288948318,-0.807242469006446,2.1445688465118,1,1,0,1,0.75,0.1875,0,0,0,0,0,0,1,1,1,1,1,1,1,"recreation",1,1,5,1,1,NA,4,0,1,5,3,0,NA,"Arizona",1,1,2,4,3,3,"Arizona",1,0,0,0,4,5,0.375,0.75,0.4,NA,"Male",NA,1259102413,18,"Millenial",0.735934746504571
"2252",1259103215,0.671076590675203,-0.66878150227443,2.00429773354487,1,0,1,1,0.75,0.0625,0,0,0,1,0,0,3,3,3,3,3,4,4,"renewable",2,1,2,2,1,NA,3,0,1,1,1,0,0,"New Mexico",3,3,3,2,2,3,"Colorado",1,0,0,0,4,3,0.3125,0.25,0.45,1,"Female",1,1259103215,40,"Gen X",0.739154972304613
"2253",1259109151,-0.989313159765991,-2.63514890449992,0.494154877944616,0,0,0,0,0,0.25,1,0,1,0,0,0,3,3,4,4,4,4,4,"protection",1,1,2,1,NA,NA,2,1,3,1,1,0,NA,"Colorado",5,5,5,5,5,5,"Colorado",1,0,0,0,3,5,0.3125,0.8125,0.4,3,"Male",2,1259109151,40,"Gen X",0.0244625153381475
"2254",1259187013,0.683038097477488,-0.76122288340301,2.14959262276719,0,1,1,1,0.75,0.3125,0,0,0,0,0,0,2,2,4,2,2,3,3,"extraction",1,1,4,3,NA,NA,3,1,3,1,1,0,NA,"Arizona",3,5,4,3,5,5,"Arizona",0,0,0,1,4,1,0.375,0.4375,0.6,NA,"Female",3,1259187013,31,"Millenial",0.74430364217762
"2255",1259187019,-1.00022611193608,-2.6093940247189,0.504561317162799,0,0,0,0,0,0.25,1,0,0,0,0,0,3,4,4,3,4,5,4,"protection",3,1,3,3,NA,NA,3,1,2,1,1,0,NA,"Arizona",4,4,4,5,4,5,"Arizona",0,0,0,1,1,1,0.5625,0.4375,0.6,3,"Female",2,1259187019,34,"Millenial",0.0197651817168536
"2256",1259377275,-0.442410509712231,-1.92087986221441,0.988583367995933,0,0,0,1,0.25,0.625,0,0,0,0,0,0,1,2,4,3,2,4,3,"renewable",3,1,3,3,1,NA,2,0,4,2,3,0,0,"New Mexico",4,5,3,4,3,2,"New Mexico",1,0,0,0,3,3,0.5,0.5,0.5,2,"Male",1,1259377275,24,"Millenial",0.259869412173383
"2257",1259377863,0.673040498008798,-0.863185088947238,2.28541364916911,1,1,0,1,0.75,0,0,0,0,1,0,0,1,1,1,2,2,4,3,"renewable",3,1,3,1,NA,NA,1,0,5,5,2,0,NA,"New Mexico",5,4,4,5,5,5,"New Mexico",1,0,0,0,4,4,0.75,0.75,1,NA,"Male",2,1259377863,40,"Gen X",0.740000309826799
"2258",1259387115,0.654559019698037,-0.782791411583271,2.06053660603478,1,1,0,1,0.75,0.375,1,1,1,1,0,0,1,3,3,4,1,5,1,"recreation",5,3,5,5,5,NA,4,1,1,2,5,0,NA,"Utah",3,4,3,5,5,5,"Montana",0,0,0,1,4,3,0.875,0.125,0.8,5,"Male",3,1259387115,44,"Gen X",0.732045205828608
"2259",1259393181,0.136560834301952,-1.41473078456977,1.53255385684876,1,0,0,1,0.5,0.5,1,0,1,1,0,0,3,3,2,2,1,5,4,"extraction",4,5,5,5,5,NA,4,1,4,2,5,1,1,"Nevada",2,4,4,4,4,3,"Nevada",1,0,0,0,4,4,0.8125,1,0.4,4,"Female",3,1259393181,67,"Boomer",0.509079847408076
"2260",1259431605,1.22712743020408,-0.102295454917366,2.65127068837637,1,1,1,1,1,0.1875,1,1,0,1,0,0,2,2,4,3,2,5,5,"renewable",4,4,5,3,4,NA,3,NA,1,1,1,0,1,"Colorado",5,5,5,5,5,5,"Colorado",1,0,0,0,4,5,0.8125,0.4375,0.45,4,"Male",1,1259431605,67,"Boomer",0.97849958437269
"2261",1259530169,-0.418659383727366,-1.89020883950178,1.02876976117319,1,0,0,0,0.25,0.0625,1,1,1,0,0,0,3,4,4,4,4,3,4,"protection",3,1,4,2,NA,2,1,0,2,1,4,0,NA,"Colorado",1,2,1,1,1,4,"Colorado",0,0,0,1,4,1,0.5625,0.375,0.8,NA,"Female",2,1259530169,39,"Millenial",0.270092765203196
"2262",1259535285,1.22859771890254,-0.272904238708629,2.77750646383626,1,1,1,1,1,0.5625,0,0,0,1,0,0,2,2,3,3,2,3,4,"renewable",3,1,4,2,NA,NA,3,0,5,1,1,0,1,"Colorado",5,5,4,5,5,5,"Colorado",1,0,0,0,4,1,0.625,0.3125,0.6,4,"Male",3,1259535285,27,"Millenial",0.979132450386272
"2263",1259542957,-1.01746798004527,-2.6868730186495,0.568948721669986,0,0,0,0,0,0.3125,1,0,1,0,0,0,2,2,3,2,2,4,4,"renewable",1,1,2,3,NA,NA,3,0,2,1,2,0,0,"Colorado",2,2,3,3,3,4,"Colorado",0,0,0,1,3,3,0.125,0.6875,0.55,2,"Female",1,1259542957,33,"Millenial",0.0123436512729479
"2264",1259553815,-0.395376349073574,-1.92729412107171,1.1247277621484,1,0,0,0,0.25,0.5,0,0,0,1,0,0,3,3,2,2,2,4,4,"protection",5,4,5,5,NA,4,4,NA,3,3,5,0,1,"Colorado",1,2,1,3,1,2,"Colorado",1,0,0,0,4,4,0.875,0.1875,1,4,"Male",3,1259553815,41,"Gen X",0.28011463460942
"2265",1259554263,-1.01133827867566,-2.62940673950639,0.515898426104469,0,0,0,0,0,0.25,0,1,0,0,0,0,3,4,4,4,4,5,4,"renewable",1,1,2,1,3,NA,2,1,4,1,1,0,0,"Arizona",2,4,3,5,5,5,"Colorado",1,0,0,0,5,5,0.125,0.25,0.4,3,"Female",1,1259554263,23,"Millenial",0.0149820988610223
"2266",1259570095,0.145022802472093,-1.32766316760301,1.64650703779332,0,1,0,1,0.5,0.0625,0,0,0,0,0,0,3,3,4,4,4,4,3,"recreation",3,3,3,3,1,NA,2,0,1,1,1,0,0,"Colorado",4,4,4,4,4,4,"Colorado",1,0,0,0,5,3,0,0.6875,0.4,4,"Female",1,1259570095,20,"Millenial",0.512722187901134
"2267",1259596461,-0.995363372223397,-2.501364106362,0.500538194059766,0,0,0,0,0,0.4375,1,0,1,1,0,0,3,4,4,3,3,3,2,"extraction",5,3,4,5,NA,4,3,NA,5,4,5,0,1,"Utah",1,3,1,2,3,2,"Utah",0,0,0,1,4,5,0.8125,0.9375,0.55,4,"Male",3,1259596461,40,"Gen X",0.0218582826842159
"2268",1259604325,0.685580917657953,-0.727844032609249,2.0775460385753,0,1,1,1,0.75,0.125,0,0,0,0,0,0,2,2,2,2,3,4,4,"renewable",1,1,1,1,NA,1,1,0,3,2,2,0,0,"New Mexico",5,5,5,5,5,5,"New Mexico",1,0,0,0,4,4,0,0.8125,0.2,1,"Female",1,1259604325,39,"Millenial",0.745398164955731
"2269",1259625025,1.22984158152815,-0.148077960686846,2.70453026045407,1,1,1,1,1,0.3125,0,0,0,1,0,0,2,3,3,3,2,3,4,"recreation",2,2,3,3,3,NA,3,0,5,2,2,0,0,"Arizona",1,3,3,2,5,3,"Arizona",0,0,1,0,3,5,0.625,0.125,0.6,3,"Female",NA,1259625025,23,"Millenial",0.979667854339343
"2270",1259626279,0.679293053279843,-0.799425905348916,2.14737218508704,0,1,1,1,0.75,0.125,0,0,1,1,0,0,3,4,3,4,3,4,4,"renewable",1,1,1,5,NA,NA,1,0,1,1,1,0,0,"Arizona",1,1,1,1,1,4,"Arizona",1,0,0,0,4,5,0,0.625,0.8,3,"Female",1,1259626279,21,"Millenial",0.742691638225926
"2271",1259645839,-0.433902500589981,-1.83338753731913,0.938479267885431,0,0,0,1,0.25,0.5625,1,0,1,0,0,0,3,4,2,2,2,5,2,"renewable",4,4,4,2,NA,4,3,1,3,2,3,0,1,"Arizona",3,4,4,4,2,3,"Arizona",0,0,0,1,4,2,0.625,0.6875,0.35,3,"Female",NA,1259645839,34,"Millenial",0.263531570375611
"2272",1259679753,1.21944076093691,-0.352465003591026,2.783373710804,1,1,1,1,1,0.4375,1,0,1,1,0,0,1,1,3,2,1,4,2,"extraction",5,4,5,5,NA,NA,5,0,4,3,5,0,1,"Colorado",4,4,3,4,4,5,"Colorado",1,0,0,0,3,3,0.625,0.5625,0.65,5,"Female",3,1259679753,81,"Greatest",0.975190960874514
"2273",1259679821,-0.983775641832356,-2.47472203342297,0.402678482025178,0,0,0,0,0,0.0625,1,0,1,0,0,0,4,4,4,3,3,4,5,"recreation",1,1,1,1,NA,2,3,1,4,1,1,0,0,"Colorado",3,4,4,5,4,5,"Colorado",0,0,0,1,2,4,0.0625,0.0625,0.3,2,"Female",1,1259679821,40,"Gen X",0.026846065523539
"2274",1259689497,-0.425202422817304,-1.96094219245671,0.978903704658539,0,0,0,1,0.25,0.125,1,0,1,0,0,0,2,2,3,3,4,4,4,"recreation",1,1,1,3,1,NA,3,1,1,1,1,0,0,"Utah",3,2,4,4,4,2,"Utah",0,0,0,1,5,4,0.125,0.125,0.2,3,"Female",2,1259689497,43,"Gen X",0.267276401947537
"2275",1259698201,0.128766988303853,-1.31081993113213,1.56685714989405,1,0,0,1,0.5,0.3125,0,1,1,0,0,0,3,2,4,3,4,4,2,"extraction",2,2,4,4,NA,3,3,0,2,1,2,0,NA,"Arizona",1,4,2,4,1,3,"Arizona",1,0,0,0,4,4,0.75,0.75,0.4,2,"Female",3,1259698201,40,"Gen X",0.505725091126233
"2276",1259699183,1.23401378969423,-0.22178019322365,2.75130229485359,1,1,1,1,1,0.125,0,0,0,0,0,0,3,3,4,3,4,5,4,"protection",1,1,2,3,NA,1,4,0,3,1,3,0,0,"Arizona",4,4,4,4,4,5,"Arizona",0,1,0,0,4,2,0,0.25,0.25,3,"Male",1,1259699183,56,"Gen X",0.98146372528133
"2277",1259699963,-0.999901212593237,-2.52395334911053,0.41317573583103,0,0,0,0,0,0,1,0,0,1,0,0,4,4,3,3,4,5,5,"renewable",1,1,1,1,1,NA,3,1,1,1,3,0,0,"Arizona",1,4,1,4,1,3,"Arizona",1,0,0,0,5,3,0,0,0,3,"Male",1,1259699963,66,"Boomer",0.0199050302732198
"2278",1259742687,-0.418641825770576,-1.80804915593684,0.941970067200698,1,0,0,0,0.25,0.5625,1,0,0,1,0,0,3,3,2,3,3,3,2,"renewable",2,4,3,2,NA,2,4,1,3,5,3,0,0,"Colorado",4,4,4,3,3,3,"Colorado",1,0,0,0,2,4,0.625,0.5625,0.55,3,"Male",1,1259742687,32,"Millenial",0.270100322789765
"2279",1259767831,0.145171091204912,-1.25438775437841,1.62213578521031,1,0,0,1,0.5,0.25,1,0,0,0,0,0,3,2,3,3,3,3,3,"renewable",3,1,4,2,3,NA,4,1,1,2,3,0,0,"Colorado",4,4,2,3,4,5,"Colorado",1,0,0,0,3,2,0.4375,0.25,0.55,NA,"Female",1,1259767831,67,"Boomer",0.51278601679358
"2280",1259768209,1.22927549928881,-0.274537506120693,2.76205627237191,1,1,1,1,1,0.5,1,0,0,1,0,0,3,3,4,3,3,4,3,"renewable",3,3,5,2,NA,2,3,0,4,2,2,0,NA,"Nevada",4,4,3,3,4,5,"Nevada",1,0,0,0,4,4,0.6875,0.625,0.5,3,"Male",1,1259768209,20,"Millenial",0.97942419184602
"2281",1259786371,0.667975866879827,-0.719774896721225,2.12454527292381,1,0,1,1,0.75,0.3125,1,0,1,0,0,0,4,4,4,4,4,5,4,"renewable",2,1,3,1,1,NA,2,0,3,1,1,0,0,"New Mexico",4,3,4,4,4,4,"New Mexico",1,0,0,0,2,4,0.1875,0.75,0.35,1,"Male",1,1259786371,43,"Gen X",0.737820307412166
"2282",1259795095,1.25572408880666,-0.243422150258179,2.86195038792797,1,1,1,1,1,0.25,1,1,1,0,0,0,4,3,4,4,4,5,2,"extraction",4,1,5,5,4,NA,4,1,1,1,1,0,0,"Utah",2,1,1,1,4,1,"Utah",0,0,1,0,5,5,0.9375,0.375,0.35,3,"Female",2,1259795095,42,"Gen X",0.99080863180705
"2283",1259802541,-0.411616241319724,-1.8469715876743,0.983417882034822,0,0,0,1,0.25,0.375,0,0,0,0,0,0,2,3,4,4,4,5,5,"protection",1,5,1,1,1,NA,3,1,5,3,3,0,NA,"New Mexico",3,2,3,3,3,4,"New Mexico",1,0,0,0,1,1,0.25,0.6875,0.5,NA,"Female",NA,1259802541,24,"Millenial",0.273124391211936
"2284",1259802951,-0.426718921580148,-1.93974164886148,0.94559472719934,1,0,0,0,0.25,0.3125,1,1,1,1,0,0,2,2,4,3,2,4,4,"renewable",1,4,4,3,NA,4,4,1,2,1,1,0,1,"Colorado",1,4,2,4,4,3,"Colorado",1,0,0,0,4,1,0.25,0.25,0.4,3,"Male",3,1259802951,42,"Gen X",0.266623645432679
"2285",1259803787,0.673049409322516,-0.809702339458342,2.20407455225838,1,0,1,1,0.75,0.5,1,0,0,1,0,0,4,4,4,4,4,5,5,"renewable",1,1,5,1,NA,NA,4,0,1,1,1,0,0,"Colorado",3,5,4,3,3,4,"Colorado",1,0,0,0,5,5,0.75,0.5,0.55,2,"Male",1,1259803787,42,"Gen X",0.740004145582045
"2286",1259814957,-1.00143060901944,-2.6185569219966,0.48795802488037,0,0,0,0,0,0.75,0,0,0,0,0,0,3,3,3,3,3,4,5,"renewable",4,1,5,5,5,NA,2,1,5,4,4,0,1,"New Mexico",5,5,5,5,5,5,"New Mexico",0,0,0,1,5,5,1,0.5625,0.95,4,"Female",3,1259814957,32,"Millenial",0.019246722132478
"2287",1259837357,-1.01673159098663,-2.66106726882245,0.48066649590797,0,0,0,0,0,0.0625,1,0,1,0,0,0,2,2,3,3,3,3,3,"renewable",1,1,2,2,NA,3,4,1,4,2,3,0,0,"Utah",2,2,3,3,4,3,"Utah",0,0,0,1,4,2,0.25,0.5625,0.45,NA,"Female",NA,1259837357,26,"Millenial",0.0126606200481795
"2288",1259840233,0.132534981546078,-1.31345391875038,1.54731477856264,0,1,0,1,0.5,0.375,1,0,0,1,0,0,3,3,3,3,2,5,3,"renewable",1,3,2,3,3,NA,1,0,4,3,3,0,1,"Colorado",2,3,1,1,1,3,"Colorado",1,0,0,0,3,3,0.6875,0.625,0.5,3,"Female",3,1259840233,27,"Millenial",0.507346973185794
"2289",1259841347,-1.00277771052281,-2.56003508009981,0.497341755448517,0,0,0,0,0,0.375,0,0,0,0,0,0,4,4,4,4,4,2,4,"renewable",1,2,4,1,NA,1,2,0,1,1,1,0,0,"Arizona",3,4,4,4,4,4,"Arizona",1,0,0,0,3,5,0.1875,0.625,0.4,2,"Male",1,1259841347,29,"Millenial",0.0186668803917256
"2290",1259855217,0.120583137965045,-1.34175440044881,1.60089934224108,0,1,0,1,0.5,0.4375,1,0,1,1,0,0,3,3,3,3,3,4,4,"recreation",1,1,3,1,NA,NA,3,1,2,1,1,0,0,"Colorado",4,4,3,4,3,4,"Colorado",1,0,0,0,3,5,0.5,0.625,0.65,3,"Female",1,1259855217,43,"Gen X",0.502202462716528
"2291",1259863285,-0.406492943748134,-1.81389950718859,1.08675605962129,1,0,0,0,0.25,0.0625,0,0,0,0,0,0,2,2,3,3,3,4,4,"renewable",1,2,4,2,NA,NA,2,0,3,3,2,0,NA,"Colorado",5,4,4,5,4,5,"Colorado",1,0,0,0,4,4,0.5625,0.375,0.6,NA,"Male",NA,1259863285,36,"Millenial",0.275329645808477
"2292",1259881919,1.22184052133973,-0.201834208725432,2.68996581855313,1,1,1,1,1,0.5,1,1,1,1,0,0,2,2,2,2,1,1,1,"protection",5,5,5,5,NA,5,4,1,5,5,5,0,1,"Arizona",3,5,3,5,5,5,"Arizona",1,0,0,0,5,1,1,0.125,1,4,"Male",3,1259881919,58,"Gen X",0.97622390549367
"2293",1259898105,0.1438953868882,-1.32067701764676,1.61953395664895,1,0,0,1,0.5,0.375,0,0,0,0,0,0,2,4,3,2,4,4,4,"renewable",3,2,4,2,NA,NA,3,0,2,1,2,0,1,"Arizona",1,2,1,2,2,2,"Arizona",0,0,0,1,4,4,0.6875,0.3125,0.6,4,"Female",3,1259898105,31,"Millenial",0.512236907012438
"2294",1259899133,0.123196071780984,-1.31094031126076,1.6243056789341,0,0,1,1,0.5,0.375,0,0,0,0,0,0,2,2,3,1,1,5,2,"extraction",1,1,3,2,NA,NA,5,0,4,1,2,0,1,"Nevada",4,4,3,5,4,5,"Nevada",1,0,0,0,5,1,0.75,0.5,0.55,4,"Male",NA,1259899133,40,"Gen X",0.503327164966893
"2295",1259899341,-0.41741363483781,-2.08057211896939,1.14505029243216,0,1,0,0,0.25,0.5,0,0,0,0,0,0,2,4,3,1,3,4,4,"protection",1,1,2,3,NA,NA,3,0,3,4,2,0,0,"Arizona",5,4,4,4,3,4,"Arizona",1,0,0,0,4,4,0.625,0.9375,0.5,2,"Male",1,1259899341,31,"Millenial",0.270628981073237
